,threshold,sample,iou,intersection,union,gt_area,segmentation_area,gt_x_center,gt_y_center,segmentation_x_center,segmentation_y_center,x_distance,y_distance,euclidean_distance,x_size,y_size
0,0.1,0306.jpg,0.00111307273887428,1167,1048449,1167,1048449,551.3676092544987,509.3513281919452,511.54981787383076,511.4503251946447,39.81779138066793,-2.098997002699491,39.87307736871754,1024,1024
1,0.1,0425.jpg,0.011440915807842254,11985,1047556,11985,1047556,517.5425949103045,437.6881101376721,511.932391203907,511.41406569195345,5.610203706397499,-73.72595555428137,73.93910269958074,1024,1024
2,0.1,0561.jpg,0.037199841955630725,37566,1009843,37566,1009843,654.4797955598148,441.1052813714529,521.7387603815642,509.00648219574725,132.7410351782505,-67.90120082429434,149.09981721509484,1024,1024
3,0.1,0534.jpg,0.04544667747318692,47522,1045665,47522,1045665,536.5221581583266,572.3125920626236,511.2146576580454,512.2453041844185,25.307500500281265,60.06728787820509,65.18089179057694,1024,1024
4,0.1,0761.jpg,0.0015348381551798641,1609,1048319,1609,1048319,367.7041640770665,322.37041640770667,511.4942369641302,511.51953937685,-143.79007288706373,-189.14912296914332,237.59834970147247,1024,1024
5,0.1,0385.jpg,0.00970533604738163,10027,1033143,10027,1033143,526.7629400618331,460.5290715069313,508.0623311584166,511.70832111334056,18.70060890341648,-51.17924960640926,54.48879117427438,1024,1024
6,0.1,0447.jpg,0.008799172337106408,9211,1046803,9211,1046803,378.59211811963957,452.0273585929867,511.5329369518429,511.4062407157794,-132.94081883220332,-59.37888212279273,145.59915162503253,1024,1024
7,0.1,0190.jpg,0.002467620942457015,2550,1033384,2550,1033384,488.5854901960784,545.5411764705882,514.1306813343346,510.14408099989936,-25.545191138256143,35.39709547068884,43.65216097802147,1024,1024
8,0.1,0577.jpg,0.029758115216578198,29915,1005272,29915,1005272,429.73077051646334,484.5527327427712,508.01884564575556,515.5115709977001,-78.28807512929222,-30.958838254928935,84.18712712490286,1024,1024
9,0.1,0572.jpg,0.03126536116965657,32502,1039553,32502,1039553,447.6238385330133,553.0398129345887,513.0178278548568,511.4960920703418,-65.39398932184349,41.54372086424689,77.47421882582518,1024,1024
10,0.1,0458.jpg,0.008801875382158951,9184,1043414,9184,1043414,613.2473867595819,568.6842334494773,512.1091973080676,512.9304657595163,101.13818945151434,55.75376768996102,115.48773085118846,1024,1024
11,0.1,0105.jpg,0.0019867401182100623,2038,1025801,2038,1025801,516.3670264965652,519.9833169774289,512.0898351629604,511.8402740882491,4.277191333604833,8.14304288917981,9.198016807947578,1024,1024
12,0.1,0274.jpg,0.001270646818374774,1332,1048285,1332,1048285,493.4527027027027,472.61036036036035,511.59830580424216,511.36788182603016,-18.14560310153945,-38.75752146566981,42.79495743753526,1024,1024
13,0.1,0680.jpg,0.009475641587878532,9896,1044362,9896,1044362,538.2446443007276,520.7535367825384,511.5511699966104,511.3227846283185,26.693474304117217,9.430752154219874,28.310433705948217,1024,1024
14,0.1,0347.jpg,0.010828012078722058,11324,1045806,11324,1045806,624.9443659484281,514.651624867538,512.555739783478,511.709488184233,112.3886261649501,2.942136683304966,112.42712955291599,1024,1024
15,0.1,0009.jpg,0.0023282698003248303,2437,1046700,2437,1046700,516.3943372999589,327.06729585556013,511.46780835005256,511.91175312888123,4.926528949906356,-184.8444572733211,184.91009726935653,1024,1024
